Do,Ph,ORP,EC,TDS,Water_Temp,CDO,CpH,CORP,CEC,CTDS,CWT,wqc
4.114,7.4404,330.233,1548.387,197.4585,27.7478,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.158,7.4679,357.1717,365.5914,207.2336,27.259,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.158,7.3304,384.1267,283.871,218.9638,27.4545,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.114,7.5505,122.8217,260.215,201.3685,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.405,7.2478,96.0459,1600,218.9638,26.868,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.288,7.2478,69.1805,419.3548,203.3236,27.6501,Low,Normal,Low,Normal,Normal,High,Polluted
4.245,7.2478,42.3232,275.2688,211.1437,27.3568,Low,Normal,Low,Normal,Normal,High,Polluted
3.984,7.5505,15.3601,1541.935,207.2336,27.4545,Abnormal,Normal,Abnormal,Abnormal,Normal,High,Polluted
4.027,7.3854,11.6194,1537.634,218.9638,27.7478,Low,Normal,Abnormal,Abnormal,Normal,High,Polluted
4.114,7.3029,38.5907,230.1075,197.4585,27.8456,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.4129,65.5539,1318.28,193.5484,27.6501,Low,Normal,Low,High,Normal,High,Polluted
4.245,7.3029,92.4682,270.9677,207.2336,27.3568,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.3029,119.3988,1548.387,201.3685,27.5523,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.497,7.3304,146.2643,1589.247,218.9638,26.868,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.158,7.4679,173.2193,268.8172,201.3685,27.1613,Low,Normal,Low,Normal,Normal,High,Polluted
4.158,7.4679,200.1254,1554.839,207.2336,27.4545,Low,Normal,Low,Abnormal,Normal,High,Polluted
3.984,7.3029,227.056,253.7634,207.2336,27.5523,Abnormal,Normal,Low,Normal,Normal,High,Polluted
4.332,7.2754,253.9785,277.4193,213.0987,27.259,Low,Normal,Low,Normal,Normal,High,Polluted
4.497,7.2478,280.9172,268.8172,201.3685,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.584,7.4404,307.856,806.4517,213.0987,27.6501,Low,Normal,Normal,High,Normal,High,Unpolluted
4.071,7.4129,334.754,258.0645,197.4585,27.6501,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.288,7.3029,361.6439,479.5699,218.9638,27.5523,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.071,7.3029,388.5419,1546.237,218.9638,27.8456,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.367,7.5505,118.3496,262.3656,203.3236,27.3568,Low,Normal,Low,Normal,Normal,High,Polluted
4.071,7.3854,91.4842,277.4193,218.9638,27.9433,Low,Normal,Low,Normal,Normal,High,Polluted
4.071,7.3029,64.5862,232.2581,218.9638,27.9433,Low,Normal,Low,Normal,Normal,High,Polluted
4.071,7.3029,37.6149,1548.387,218.9638,27.7478,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.589,7.4404,10.6272,264.5161,207.2336,26.6725,Low,Normal,Abnormal,Normal,Normal,High,Polluted
4.114,7.3304,16.3115,1546.237,207.2336,27.6501,Low,Normal,Abnormal,Abnormal,Normal,High,Polluted
4.114,7.4679,43.2665,221.5054,213.0987,27.6501,Low,Normal,Low,Normal,Normal,High,Polluted
4.332,7.3029,70.1727,238.7097,197.4585,27.4545,Low,Normal,Low,Normal,Normal,High,Polluted
4.367,7.2754,97.0544,255.914,211.1437,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.4129,124.0094,1559.14,207.2336,27.8456,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.332,7.4679,150.9889,1544.086,213.0987,27.4545,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.332,7.4129,177.9032,838.7097,203.3236,27.7478,Low,Normal,Low,High,Normal,High,Polluted
4.158,7.3304,204.7849,292.4731,189.6383,27.8456,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.3304,231.6341,1559.14,207.2336,27.5523,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.332,7.5505,258.4669,279.5699,207.2336,27.259,Low,Normal,Low,Normal,Normal,High,Polluted
4.332,7.3304,285.4219,1535.484,201.3685,27.1613,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.589,7.2478,312.3688,227.957,189.6383,26.868,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.114,7.5505,339.3239,1539.785,197.4585,27.7478,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.332,7.3029,366.2626,283.871,218.9638,27.8456,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.589,7.3854,393.1769,270.9677,207.2336,26.9658,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.071,7.2754,113.7553,251.6129,213.0987,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.332,7.5505,86.8166,1546.237,218.9638,27.259,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.114,7.2478,59.8941,262.3656,197.4585,27.8456,Low,Normal,Low,Normal,Normal,High,Polluted
4.497,7.4404,32.9472,230.1075,201.3685,26.6725,Low,Normal,Low,Normal,Normal,High,Polluted
4.245,7.4679,6.0248,266.6667,207.2336,27.0635,Low,Normal,Abnormal,Normal,Normal,High,Polluted
4.245,7.3304,20.9466,1569.892,213.0987,27.1613,Low,Normal,Abnormal,Abnormal,Normal,High,Polluted
4.245,7.4679,47.8039,286.0215,213.0987,27.0635,Low,Normal,Low,Normal,Normal,High,Polluted
4.071,7.3304,74.6367,1572.043,218.9638,27.3568,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.245,7.4955,101.5591,1576.344,207.2336,27.1613,Low,Normal,Low,Abnormal,Normal,High,Polluted
3.77,7.5505,128.4816,243.0108,213.0987,28.0411,Abnormal,Normal,Low,Normal,Normal,High,Polluted
4.158,7.4404,155.3307,258.0645,197.4585,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.245,7.3029,182.2369,1559.14,207.2336,27.259,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.245,7.4404,209.2327,255.914,211.1437,27.0635,Low,Normal,Low,Normal,Normal,High,Polluted
4.114,7.3304,236.2366,1516.129,197.4585,27.5523,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.288,7.2478,263.2242,279.5699,203.3236,27.4545,Low,Normal,Low,Normal,Normal,High,Polluted
4.158,7.3854,290.1385,1221.505,213.0987,27.9433,Low,Normal,Low,High,Normal,High,Polluted
4.288,7.4129,317.0609,262.3656,203.3236,27.3568,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.114,7.3304,344.0648,931.1827,207.2336,27.5523,Low,Normal,Normal,High,Normal,High,Unpolluted
4.332,7.4955,370.9873,1554.839,218.9638,27.259,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.367,7.4955,397.9098,238.7097,203.3236,27.3568,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.114,7.4679,109.0306,1576.344,209.1887,27.6501,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.288,7.4679,82.1163,262.3656,207.2336,27.3568,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.3029,55.1613,1251.613,213.0987,27.1613,Low,Normal,Low,High,Normal,High,Polluted
4.332,7.3579,28.2307,916.129,207.2336,27.0635,Low,Normal,Low,High,Normal,High,Polluted
4.332,7.3029,1.2838,1584.946,203.3236,27.1613,Low,Normal,Abnormal,Abnormal,Normal,High,Polluted
4.367,7.3854,25.6468,1584.946,203.3236,27.5523,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.367,7.3304,52.5204,251.6129,213.0987,27.6501,Low,Normal,Low,Normal,Normal,High,Polluted
4.332,7.4129,79.3939,253.7634,207.2336,27.0635,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.4129,106.349,1550.538,193.5484,27.6501,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.332,7.3304,133.2714,1133.333,218.9638,27.259,Low,Normal,Low,High,Normal,High,Polluted
4.589,7.4679,160.1613,273.1183,203.3236,26.9658,Low,Normal,Low,Normal,Normal,High,Polluted
4.589,7.3304,187.0674,251.6129,201.3685,26.9658,Low,Normal,Low,Normal,Normal,High,Polluted
4.071,7.3304,214.0225,905.3763,213.0987,27.5523,Low,Normal,Low,High,Normal,High,Polluted
4.288,7.3854,240.9857,1556.989,205.2786,27.5523,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.332,7.5505,267.8837,1589.247,205.2786,27.6501,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.288,7.3579,294.8061,1576.344,203.3236,27.259,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.114,7.3304,321.7693,258.0645,207.2336,27.5523,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.589,7.3304,348.6592,1427.957,218.9638,26.9658,Low,Normal,Normal,High,Normal,High,Unpolluted
4.288,7.3304,375.5246,277.4193,213.0987,27.5523,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.288,7.3304,402.4552,236.5591,207.2336,27.6501,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.201,7.3304,104.4852,251.6129,213.0987,27.7478,Low,Normal,Low,Normal,Normal,High,Polluted
4.071,7.3304,77.5301,279.5699,193.5484,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.158,7.3304,50.5914,268.8172,213.0987,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.4404,23.6852,1584.946,207.2336,27.6501,Low,Normal,Abnormal,Abnormal,Normal,High,Polluted
4.288,7.5505,3.3513,1576.344,203.3236,27.4545,Low,Normal,Abnormal,Abnormal,Normal,High,Polluted
4.245,7.3854,30.233,255.914,218.9638,27.259,Low,Normal,Low,Normal,Normal,High,Polluted
4.332,7.3854,57.1962,258.0645,193.5484,27.259,Low,Normal,Low,Normal,Normal,High,Polluted
4.201,7.4679,84.1675,255.914,218.9638,27.8456,Low,Normal,Low,Normal,Normal,High,Polluted
4.332,7.3579,111.1225,1541.935,197.4585,27.259,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.367,7.3304,137.9554,275.2688,211.1437,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.114,7.2478,164.9023,264.5161,203.3236,27.3568,Low,Normal,Low,Normal,Normal,High,Polluted
4.114,7.4129,191.898,262.3656,207.2336,27.3568,Low,Normal,Low,Normal,Normal,High,Polluted
4.158,7.3304,218.8775,1563.441,207.2336,27.3568,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.497,7.3029,245.7999,262.3656,197.4585,27.1613,Low,Normal,Low,Normal,Normal,High,Polluted
4.114,7.4679,272.7631,236.5591,207.2336,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.332,7.3304,299.71,1541.935,207.2336,27.1613,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.114,7.3029,326.6895,1584.946,203.3236,27.259,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.332,7.3029,353.5712,240.8602,218.9638,27.0635,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.332,7.3304,380.567,1541.935,209.1887,27.259,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.332,7.4955,126.3653,258.0645,197.4585,27.4545,Low,Normal,Low,Normal,Normal,High,Polluted
4.367,7.4679,99.4754,1552.688,218.9638,27.5523,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.497,7.3304,72.5611,1535.484,213.0987,27.4545,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.367,7.3304,45.6631,1559.14,207.2336,27.3568,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.584,7.4129,18.6836,1559.14,207.2336,27.259,Low,Normal,Abnormal,Abnormal,Normal,High,Polluted
4.497,7.3304,8.2877,262.3656,203.3236,27.259,Low,Normal,Abnormal,Normal,Normal,High,Polluted
4.584,7.3304,35.1857,1578.495,213.0987,27.5523,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.367,7.3579,62.1163,1587.097,211.1437,27.1613,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.332,7.3854,89.0306,750.5377,213.0987,27.259,Low,Normal,Low,High,Normal,High,Polluted
4.332,7.3029,116.0182,1550.538,203.3236,27.4545,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.288,7.2754,142.9326,264.5161,197.4585,27.7478,Low,Normal,Low,Normal,Normal,High,Polluted
4.114,7.4404,169.8957,249.4624,218.9638,27.7478,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.3029,196.7856,1387.097,207.2336,27.5523,Low,Normal,Low,High,Normal,High,Polluted
4.158,7.4955,223.708,477.4194,207.2336,27.4545,Low,Normal,Low,Normal,Normal,High,Polluted
4.158,7.5505,250.6468,1587.097,218.9638,27.4545,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.288,7.4129,277.5855,234.4086,213.0987,27.3568,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.3304,304.5324,1548.387,213.0987,27.6501,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.071,7.3304,331.4793,1559.14,207.2336,27.6501,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.288,7.2478,358.4018,230.1075,197.4585,27.4545,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.288,7.3029,385.2672,1572.043,218.9638,27.1613,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.158,7.3029,121.6487,1578.495,189.6383,27.7478,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.497,7.3029,94.6937,234.4086,211.1437,27.259,Low,Normal,Low,Normal,Normal,High,Polluted
4.628,7.3304,67.7957,1559.14,203.3236,27.5523,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.41,7.3304,40.8081,1165.591,201.3685,27.4545,Low,Normal,Low,High,Normal,High,Polluted
4.749,7.4679,13.8449,1554.839,218.9638,27.0635,Low,Normal,Abnormal,Abnormal,Normal,High,Polluted
4.628,7.5505,13.0613,251.6129,211.1437,27.4545,Low,Normal,Abnormal,Normal,Normal,High,Polluted
4.288,7.3029,39.9837,778.4946,209.1887,27.8456,Low,Normal,Low,High,Normal,High,Polluted
4.41,7.3854,66.8654,1552.688,201.3685,27.7478,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.497,7.3304,93.8368,1537.634,218.9638,27.6501,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.541,7.5505,120.7673,1363.441,213.0987,27.3568,Low,Normal,Low,High,Normal,High,Polluted
4.497,7.3579,147.7794,1561.29,209.1887,27.4545,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.497,7.3304,174.71,1344.086,207.2336,27.259,Low,Normal,Low,High,Normal,High,Polluted
4.497,7.3304,201.6569,1541.935,197.4585,27.5523,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.628,7.3029,228.5793,258.0645,203.3236,27.7478,Low,Normal,Low,Normal,Normal,High,Polluted
4.497,7.3304,255.5507,262.3656,207.2336,27.7478,Low,Normal,Low,Normal,Normal,High,Polluted
4.497,7.3304,282.4568,662.3656,218.9638,27.8456,Low,Normal,Low,High,Normal,High,Polluted
4.367,7.4679,309.3711,1576.344,207.2336,27.5523,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.367,7.4679,336.2854,253.7634,207.2336,27.0635,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.332,7.3854,363.1998,395.6989,205.2786,27.4545,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.158,7.5505,390.1711,864.5162,207.2336,27.3568,Low,Normal,Normal,High,Normal,High,Unpolluted
4.288,7.3854,116.7449,270.9677,207.2336,27.7478,Low,Normal,Low,Normal,Normal,High,Polluted
4.071,7.3304,89.8224,1535.484,201.3685,27.1613,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.201,7.3304,62.9814,234.4086,218.9638,27.7478,Low,Normal,Low,Normal,Normal,High,Polluted
4.332,7.3029,36.0427,808.6022,203.3236,27.259,Low,Normal,Low,High,Normal,High,Polluted
4.158,7.3029,9.0876,240.8602,218.9638,27.6501,Low,Normal,Abnormal,Normal,Normal,High,Polluted
4.764,7.4679,17.8674,1559.14,207.2336,26.7703,Low,Normal,Abnormal,Abnormal,Normal,High,Polluted
4.628,7.3579,44.9039,1569.892,213.0987,27.5523,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.41,7.3304,71.7449,1247.312,201.3685,27.3568,Low,Normal,Low,High,Normal,High,Polluted
4.628,7.3304,98.6836,1047.312,218.9638,27.3568,Low,Normal,Low,High,Normal,High,Polluted
4.497,7.3854,125.5653,791.3978,207.2336,27.8456,Low,Normal,Low,High,Normal,High,Polluted
4.584,7.3579,152.5041,1387.097,207.2336,27.259,Low,Normal,Low,High,Normal,High,Polluted
5.031,7.4679,179.3451,268.8172,218.9638,26.868,Low,Normal,Low,Normal,Normal,High,Polluted
4.497,7.3579,206.3001,1167.742,197.4585,27.7478,Low,Normal,Low,High,Normal,High,Polluted
4.114,7.5505,233.247,1556.989,203.3236,27.7478,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.497,7.4679,260.1939,251.6129,213.0987,27.8456,Low,Normal,Low,Normal,Normal,High,Polluted
4.367,7.5505,287.1,255.914,207.2336,27.0635,Low,Normal,Low,Normal,Normal,High,Polluted
4.584,7.5505,314.0225,268.8172,218.9638,27.1613,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.497,7.4679,340.9042,1554.839,218.9638,27.8456,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.497,7.3854,367.7534,1539.785,197.4585,27.4545,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.288,7.3304,394.6351,1556.989,201.3685,27.7478,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.628,7.4129,112.289,638.7097,213.0987,27.5523,Low,Normal,Low,High,Normal,High,Polluted
4.497,7.4404,85.3584,251.6129,213.0987,27.6501,Low,Normal,Low,Normal,Normal,High,Polluted
4.497,7.3579,58.4197,1260.215,197.4585,27.0635,Low,Normal,Low,High,Normal,High,Polluted
4.201,7.3029,31.4321,262.3656,203.3236,27.7478,Low,Normal,Low,Normal,Normal,High,Polluted
4.749,7.3854,4.477,260.215,201.3685,27.4545,Low,Normal,Abnormal,Normal,Normal,High,Polluted
4.497,7.3304,22.5024,270.9677,209.1887,27.259,Low,Normal,Abnormal,Normal,Normal,High,Polluted
4.114,7.3854,49.376,1584.946,215.0538,27.6501,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.114,7.3304,76.274,268.8172,189.6383,27.7478,Low,Normal,Low,Normal,Normal,High,Polluted
4.367,7.4404,103.172,1556.989,197.4585,27.259,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.332,7.3854,130.0212,354.8387,201.3685,27.8456,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.3304,156.9681,473.1183,218.9638,27.7478,Low,Normal,Low,Normal,Normal,High,Polluted
4.201,7.3304,183.8905,251.6129,218.9638,27.4545,Low,Normal,Low,Normal,Normal,High,Polluted
4.201,7.3854,210.813,1156.989,197.4585,27.4545,Low,Normal,Low,High,Normal,High,Polluted
4.332,7.6055,237.7354,251.6129,213.0987,27.4545,Low,Normal,Low,Normal,Normal,High,Polluted
4.584,7.3029,264.6416,1415.054,211.1437,27.3568,Low,Normal,Low,High,Normal,High,Polluted
4.367,7.5505,291.6047,402.1505,197.4585,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.497,7.3304,318.519,275.2688,218.9638,27.1613,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.628,7.6055,345.4252,1578.495,201.3685,27.5523,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.41,7.4129,372.3477,1202.151,203.3236,27.4545,Low,Normal,Normal,High,Normal,High,Unpolluted
4.749,7.3579,399.2538,1544.086,211.1437,27.0635,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.497,7.3579,107.5399,1565.591,209.1887,27.0635,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.114,7.3029,80.6338,283.871,218.9638,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.578,53.6869,260.215,213.0987,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.856,7.3579,26.7807,251.6129,213.0987,26.9658,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.3029,0.2802,273.1183,215.0538,27.3568,Low,Normal,Abnormal,Normal,Normal,High,Polluted
4.628,7.3304,27.2597,526.8817,197.4585,27.7478,Low,Normal,Low,High,Normal,High,Polluted
4.628,7.3579,54.1577,270.9677,207.2336,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.41,7.4955,81.1372,1563.441,207.2336,27.7478,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.288,7.3854,108.0678,1584.946,203.3236,27.4545,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.497,7.4129,135.0065,713.9785,218.9638,27.259,Low,Normal,Low,High,Normal,High,Polluted
4.497,7.3304,161.9615,1051.613,205.2786,27.5523,Low,Normal,Low,High,Normal,High,Polluted
5.031,7.6055,188.8922,1584.946,207.2336,26.6725,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.628,7.3854,215.7413,1572.043,218.9638,27.5523,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.628,7.5505,242.7208,262.3656,207.2336,27.3568,Low,Normal,Low,Normal,Normal,High,Polluted
4.255,7.4955,269.5373,462.3656,218.9638,28.0411,Low,Normal,Low,Normal,Normal,High,Polluted
4.158,7.3304,296.4598,529.0323,207.2336,27.7478,Low,Normal,Low,High,Normal,High,Polluted
4.367,7.3304,323.4148,1582.796,207.2336,27.6501,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.41,7.6055,350.2721,1159.14,218.9638,27.5523,Low,Normal,Normal,High,Normal,High,Unpolluted
4.114,7.3579,377.2027,1535.484,213.0987,27.3568,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.332,7.6055,404.231,445.1613,197.4585,27.259,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.589,7.3579,102.7338,1559.14,203.3236,26.9658,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.288,7.3854,75.8928,1552.688,213.0987,27.259,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.288,7.5505,48.9704,240.8602,207.2336,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.497,7.3304,22.1212,1561.29,197.4585,26.9658,Low,Normal,Abnormal,Abnormal,Normal,High,Polluted
4.543,7.4679,4.7116,1167.742,207.2336,26.9658,Low,Normal,Abnormal,High,Normal,High,Polluted
4.114,7.5505,31.6178,1574.193,207.2336,27.4545,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.158,7.4404,58.5321,240.8602,209.1887,27.7478,Low,Normal,Low,Normal,Normal,High,Polluted
4.158,7.4404,85.3405,1587.097,218.9638,27.4545,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.245,7.3304,112.2141,238.7097,218.9638,27.0635,Low,Normal,Low,Normal,Normal,High,Polluted
4.288,7.3579,139.2098,245.1613,203.3236,27.259,Low,Normal,Low,Normal,Normal,High,Polluted
4.158,7.5505,166.1241,1083.871,207.2336,27.3568,Low,Normal,Low,High,Normal,High,Polluted
4.071,7.3854,193.0385,251.6129,218.9638,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.071,7.3854,219.8713,1572.043,207.2336,27.8456,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.332,7.4129,246.7286,1546.237,209.1887,27.259,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.41,7.3304,273.5125,240.8602,215.0538,27.8456,Low,Normal,Low,Normal,Normal,High,Polluted
4.628,7.3579,300.4024,1556.989,203.3236,27.5523,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.497,7.2754,327.2434,251.6129,213.0987,27.259,Low,Normal,Normal,Normal,Normal,High,Unpolluted
4.497,7.3304,354.1333,1423.656,213.0987,27.0635,Low,Normal,Normal,High,Normal,High,Unpolluted
4.628,7.4129,381.0313,1554.839,218.9638,27.3568,Low,Normal,Normal,Abnormal,Normal,High,Polluted
4.114,7.3579,125.9905,266.6667,218.9638,27.5523,Low,Normal,Low,Normal,Normal,High,Polluted
4.367,7.3304,99.06,247.3118,213.0987,27.7478,Low,Normal,Low,Normal,Normal,High,Polluted
4.764,7.5505,72.2434,1574.193,213.0987,26.868,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.497,7.3579,45.378,262.3656,207.2336,27.259,Low,Normal,Low,Normal,Normal,High,Polluted
4.367,7.4955,18.4963,249.4624,207.2336,27.7478,Low,Normal,Abnormal,Normal,Normal,High,Polluted
4.497,7.4955,8.4181,240.8602,207.2336,27.5523,Low,Normal,Abnormal,Normal,Normal,High,Polluted
4.628,7.3854,35.2916,1552.688,201.3685,27.4545,Low,Normal,Low,Abnormal,Normal,High,Polluted
4.584,7.3304,62.1408,251.6129,218.9638,27.3568,Low,Normal,Low,Normal,Normal,High,Polluted
4.497,7.3854,89.0062,1539.785,205.2786,27.5523,Low,Normal,Low,Abnormal,Normal,High,Polluted
5.031,7.3579,115.9286,653.7635,218.9638,26.9658,Low,Normal,Low,High,Normal,High,Polluted
